,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
252,Jake Doyle-Hayes ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
253,Luke Dreher ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
254,Daniel Drinkwater ,Midfielder,5,,,7,57%,,0,6,5,2,,36,9,36,1,0,6,,1,0,192,38.40,0,1,0%,0,10,1,0,8,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
255,Anthony Driscoll-Glennon ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
256,Josip Drmic ,Forward,21,,,3,,,3,1,5,3,,,,,,,,,,0,160,7.62,1,3,,,,0,1,6,7,1,0,1,0,2,0.05,0,0,14,6,43%,3,,,,,,,,
257,Martin Dubravka ,Goalkeeper,38,11,58,,,,,,,,,,,,,,,0,5,0,969,25.50,,,,,300,0,0,0,,0,,,,,,,,,,,,140,0,18,21,9,9,119,340
258,Ondrej Duda ,Midfielder,10,,,18,61%,,5,6,7,5,,48,42,42,6,6,18,,0,0,338,33.80,2,43,30%,3,14,0,0,9,2,0,0,0,0,1,0.00,0,0,10,4,40%,0,,,,,,,,
259,Shane Duffy ,Defender,19,2,18,18,50%,1,1,21,70,48,0,56,98,48,3,70,26,0,0,0,641,33.74,0,1,100%,0,44,2,0,14,0,1,0,1,0,0,,,,,,,,,,,,,,,
260,Paul Dummett ,Defender,16,3,20,27,63%,0,0,23,61,31,0,54,62,44,1,28,32,1,0,0,449,28.06,0,15,13%,0,25,2,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
261,Lewis Dunk ,Defender,36,9,50,40,60%,1,5,55,123,53,1,250,161,99,5,99,52,0,0,3,"2,251",62.53,1,1,0%,1,164,9,0,19,1,3,1,2,0,1,,,,,,,,,,,,,,,
262,Jimmy Dunne ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
263,Jake Eastwood ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
264,Ederson ,Goalkeeper,35,16,28,,,,,,,,,,,,,,,0,3,0,899,25.69,,,,,124,3,1,2,,0,,,,,,,,,,,,68,0,8,12,3,19,178,139
265,John Egan ,Defender,36,12,30,44,61%,1,14,58,165,76,0,177,198,129,1,134,79,0,1,0,"1,290",35.83,1,2,0%,0,111,3,1,34,1,2,1,1,0,0,,,,,,,,,,,,,,,
266,Ovie Ejaria ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
267,Anwar El Ghazi ,Midfielder,34,,,20,55%,,11,13,12,6,,75,97,151,29,31,57,,0,4,479,14.09,4,107,24%,1,15,3,0,20,12,4,0,4,0,2,0.12,1,0,52,20,38%,7,,,,,,,,
268,Callum Elder ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
269,Robert Elliot ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
270,Harvey Elliott ,Midfielder,2,,,0,0%,,0,0,0,0,,1,1,1,1,0,0,,0,0,11,5.50,0,3,0%,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
271,Tommy Elphick ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
272,Mohamed Elyounoussi ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
273,Emerson ,Defender,15,1,21,23,52%,0,4,18,14,9,0,59,68,31,12,17,11,0,0,0,718,47.87,2,54,24%,0,22,3,0,4,2,0,0,0,0,1,,,,,,,,,,,,,,,
274,Björn Engels ,Defender,17,2,32,11,55%,0,0,28,85,42,0,53,71,39,1,55,27,0,1,0,647,38.06,0,2,50%,0,49,1,0,5,1,1,1,0,0,0,,,,,,,,,,,,,,,
275,Niall Ennis ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
276,Bright Enobakhare ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
277,Christian Eriksen ,Midfielder,20,,,19,47%,,11,12,14,5,,82,31,52,0,6,10,,0,2,674,33.70,3,72,15%,5,30,5,0,9,2,2,0,1,1,0,0.10,0,1,26,9,35%,0,,,,,,,,
278,Jonny Evans ,Defender,38,11,41,48,71%,0,1,57,171,84,0,230,207,121,6,127,71,1,0,1,"2,491",65.55,0,8,13%,1,116,8,1,35,2,1,1,0,0,0,,,,,,,,,,,,,,,
279,Timothy Eyoma ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
280,Lukasz Fabianski ,Goalkeeper,25,5,34,,,,,,,,,,,,,,,0,3,0,572,22.88,,,,,201,1,0,1,,0,,,,,,,,,,,,72,1,15,10,8,4,100,192
281,Fabinho ,Midfielder,28,,,62,56%,,4,34,16,6,,157,132,110,9,42,28,,0,3,"1,578",56.36,2,9,44%,3,80,6,0,32,0,2,0,2,0,0,0.07,0,0,12,4,33%,0,,,,,,,,
282,Cesc Fàbregas ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
283,Malachi Fagan-Walcott ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
284,Ralf Fährmann ,Goalkeeper,1,0,1,,,,,,,,,,,,,,,0,0,0,8,8.00,,,,,0,0,0,0,,0,,,,,,,,,,,,1,0,0,1,0,0,2,3
285,Akin Famewo ,Defender,1,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
286,Felipe Anderson ,Midfielder,25,,,46,70%,,8,22,10,5,,112,139,130,63,6,19,,0,4,895,35.80,4,34,26%,5,42,1,0,17,2,1,0,1,0,1,0.04,0,0,23,8,35%,3,,,,,,,,
287,Marouane Fellaini ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
288,Edimilson Fernandes ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
289,Federico Fernández ,Defender,32,8,42,42,60%,0,2,24,185,106,0,128,132,100,10,61,51,1,0,2,"1,110",34.69,2,29,17%,0,100,8,0,17,2,2,1,1,0,1,,,,,,,,,,,,,,,
290,Fernandinho ,Midfielder,30,,,50,70%,,4,25,80,50,,148,154,96,13,74,49,,0,1,"2,222",74.07,0,4,0%,0,133,7,2,26,1,0,0,0,0,1,0.00,0,0,17,2,12%,0,,,,,,,,
291,Will Ferry ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
292,Ethan Fitzhugh ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
293,Jake Flannigan ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
294,Flávio Cristóvão ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
295,John Fleck ,Midfielder,30,,,36,69%,,12,24,21,7,,169,115,122,44,14,25,,0,2,999,33.30,5,149,22%,3,38,8,0,25,1,5,0,1,4,0,0.17,0,0,31,11,35%,2,,,,,,,,
296,Phil Foden ,Midfielder,23,,,14,71%,,8,6,2,1,,36,62,61,25,10,18,,0,2,494,21.48,0,29,24%,4,17,0,0,12,1,5,0,1,4,0,0.22,0,0,34,15,44%,1,,,,,,,,
297,Pablo Fornals ,Midfielder,36,,,46,61%,,9,25,8,3,,155,87,153,15,10,48,,0,5,843,23.42,4,61,16%,6,40,3,0,18,7,2,0,2,0,0,0.06,0,0,36,11,31%,2,,,,,,,,
298,Fraser Forster ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
299,Ben Foster ,Goalkeeper,38,9,64,,,,,,,,,,,,,,,0,2,0,"1,089",28.66,,,,,323,1,0,2,,0,,,,,,,,,,,,117,1,13,25,10,20,118,295
300,Timothy Fosu-Mensah ,Defender,3,1,1,1,100%,0,0,4,1,0,0,7,3,11,1,1,2,0,0,0,64,21.33,0,2,50%,0,3,1,0,5,1,0,0,0,0,0,,,,,,,,,,,,,,,
301,Dimitri Foulquier ,Defender,3,0,6,1,0%,0,0,2,2,0,0,4,3,2,2,0,2,0,0,0,10,3.33,0,1,0%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
302,Juan Foyth ,Defender,4,0,3,7,43%,0,0,1,2,1,0,9,12,7,2,3,1,0,1,0,56,14.00,0,0,0%,0,2,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
303,Simon Francis ,Defender,15,1,21,13,69%,0,3,20,66,40,0,62,66,54,4,48,32,0,0,0,520,34.67,1,16,19%,0,30,3,1,7,0,0,0,0,0,0,,,,,,,,,,,,,,,
304,Marcel Franke ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
305,Ryan Fraser ,Midfielder,28,,,12,50%,,10,15,17,11,,97,66,81,12,6,25,,0,4,770,27.50,5,174,16%,2,27,2,0,10,1,1,0,1,0,0,0.04,0,1,27,12,44%,5,,,,,,,,
306,Fred ,Midfielder,29,,,60,53%,,10,38,27,7,,234,145,172,40,9,19,,0,0,"1,668",57.52,3,63,22%,3,110,8,0,42,1,0,0,0,0,1,0.00,0,0,40,10,25%,0,,,,,,,,
307,Ryan Fredericks ,Defender,27,6,39,82,68%,0,2,24,64,31,1,113,149,116,11,36,36,0,0,3,856,31.70,3,59,25%,0,31,7,0,25,0,0,0,0,0,0,,,,,,,,,,,,,,,
308,Kieron Freeman ,Defender,2,0,0,0,0%,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0.50,0,0,0%,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
309,Christian Fuchs ,Defender,11,2,10,14,64%,0,1,17,23,13,0,45,35,36,2,19,18,0,1,0,563,51.18,0,16,13%,0,26,0,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,
310,Manolo Gabbiadini ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
311,Gabriel Jesus ,Forward,34,,,17,,,20,11,6,6,,,,,,,,,,7,609,17.91,4,6,,,,3,0,27,19,14,2,7,5,3,0.41,0,0,101,48,48%,24,,,,,,,,
312,Gabriel Martinelli ,Forward,14,,,20,75%,,2,3,5,4,,34,46,92,9,8,37,,0,0,116,8.29,0,22,0%,1,2,1,0,9,2,3,0,3,0,0,0.21,0,0,12,5,42%,1,,,,,,,,
313,Ethan Galbraith ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
314,Tony Gallacher ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
315,Conor Gallagher ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
316,Luke Garbutt ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
317,Eric García ,Defender,13,3,7,6,17%,0,0,18,31,14,0,38,25,34,6,11,20,0,0,0,728,56.00,0,1,100%,0,26,1,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,
318,James Garner ,Midfielder,1,,,0,0%,,0,0,1,0,,1,1,1,0,0,0,,0,0,14,14.00,0,0,0%,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
319,Dwight Gayle ,Forward,20,,,12,,,5,2,9,8,,,,,,,,,,2,145,7.25,2,3,,,,2,0,6,2,4,0,3,1,1,0.20,0,0,23,10,43%,5,,,,,,,,
320,Paulo Gazzaniga ,Goalkeeper,18,2,26,,,,,,,,,,,,,,,0,1,0,456,25.33,,,,,76,1,0,1,,0,,,,,,,,,,,,59,1,3,7,7,9,63,142
321,Jean-Philippe Gbamin ,Midfielder,2,,,4,75%,,0,1,4,3,,8,11,10,2,3,2,,0,0,70,35.00,0,0,0%,0,2,0,0,2,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
322,Gedson Fernandes ,Midfielder,7,,,2,0%,,1,1,0,0,,7,6,9,2,0,1,,0,0,39,5.57,0,7,29%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
323,Brooklyn Genesini ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
324,Anthony Georgiou ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
325,Rachid Ghezzal ,Midfielder,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
326,Morgan Gibbs-White ,Midfielder,7,,,0,0%,,0,2,0,0,,6,6,6,1,4,2,,0,0,79,11.29,0,2,0%,1,2,0,0,2,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
327,Ben Gibson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
328,Ryan Giles ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
329,Charlie Gilmour ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
330,Olivier Giroud ,Forward,18,,,8,,,4,2,13,12,,,,,,,,,,0,299,16.61,1,2,,,,1,0,17,9,8,1,2,5,1,0.44,0,0,39,19,49%,6,,,,,,,,
331,Paul Gladon ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
332,Paul Glatzel ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
333,Ben Godfrey ,Defender,30,,,22,64%,,0,25,148,76,,162,105,70,8,66,42,,0,0,"1,660",55.33,0,3,0%,1,95,3,1,15,0,0,0,0,0,2,0.00,0,0,15,6,40%,1,,,,,,,,
334,Claudio Gomes ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
335,Joseph Gomez ,Defender,28,12,16,23,70%,0,1,38,59,25,0,151,112,87,8,70,49,0,0,0,"1,988",71.00,0,9,33%,1,104,7,0,21,0,0,0,0,0,0,,,,,,,,,,,,,,,
336,Gonçalo Cardoso ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
337,Mace Goodridge ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
338,John-Kymani Gordon ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
339,Dan Gosling ,Midfielder,24,,,26,38%,,4,20,22,8,,82,69,100,4,21,28,,0,1,520,21.67,2,3,67%,1,17,3,0,21,2,3,0,3,0,0,0.13,0,0,13,6,46%,2,,,,,,,,
340,Kamil Grabara ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
341,Lee Grant ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
342,Demarai Gray ,Midfielder,21,,,12,50%,,7,5,3,1,,35,34,50,10,2,8,,0,3,291,13.86,4,31,26%,1,10,1,0,2,3,2,0,2,0,0,0.10,0,0,23,8,35%,1,,,,,,,,
343,Jack Grealish ,Midfielder,36,,,29,66%,,18,22,10,4,,188,289,182,73,22,27,,1,6,"1,371",38.08,8,141,20%,2,81,8,0,34,4,8,0,5,3,2,0.22,0,0,73,23,32%,5,,,,,,,,
344,Andre Green ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
345,Mason Greenwood ,Forward,31,,,17,,,7,6,5,2,,,,,,,,,,1,495,15.97,1,10,,,,0,0,12,3,10,0,2,8,1,0.32,0,0,39,20,51%,2,,,,,,,,
346,Daniel Grimshaw ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
347,Pascal Groß ,Midfielder,29,,,36,36%,,9,9,7,2,,83,73,104,6,18,29,,0,4,899,31.00,10,146,32%,5,42,4,0,23,8,2,0,2,0,1,0.07,0,1,29,9,31%,0,,,,,,,,
348,Marko Grujic ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
349,Vicente Guaita ,Goalkeeper,35,10,42,,,,,,,,,,,,,,,1,2,0,884,25.26,,,,,220,1,0,0,,0,,,,,,,,,,,,110,0,22,18,10,10,173,274
350,Jóhann Gudmundsson ,Midfielder,12,,,4,50%,,2,7,6,5,,31,20,36,5,7,14,,0,1,160,13.33,1,35,46%,0,8,0,0,9,1,1,0,0,1,1,0.08,0,0,10,2,20%,1,,,,,,,,
351,Matteo Guendouzi ,Midfielder,24,,,31,52%,,5,29,34,16,,117,116,102,24,13,16,,0,1,"1,152",48.00,1,6,17%,7,70,6,0,17,0,0,0,0,0,1,0.00,0,0,11,5,45%,1,,,,,,,,
352,Idrissa Gueye ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
353,Frédéric Guilbert ,Defender,25,2,36,74,58%,0,2,49,62,26,0,104,164,172,23,48,68,0,0,2,749,29.96,1,91,16%,0,40,7,0,36,2,0,0,0,0,0,,,,,,,,,,,,,,,
354,Ilkay Gündogan ,Midfielder,31,,,27,59%,,14,31,13,6,,137,70,80,18,11,15,,0,1,"1,953",63.00,3,30,30%,7,106,7,0,16,2,2,0,2,0,1,0.06,1,0,33,8,24%,5,,,,,,,,
355,Angus Gunn ,Goalkeeper,10,2,25,,,,,,,,,,,,,,,0,0,0,231,23.10,,,,,43,0,0,0,,0,,,,,,,,,,,,30,0,2,3,2,6,27,77
356,Peter Gwargis ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
357,Viktor Gyökeres ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
358,Sead Haksabanovic ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
359,Sébastien Haller ,Forward,32,,,22,,,10,8,26,22,,,,,,,,,,1,767,23.97,2,8,,,,1,0,46,18,7,0,5,2,0,0.22,0,0,56,27,48%,6,,,,,,,,
360,Ethan Hamilton ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
361,Grant Hanley ,Defender,15,2,25,24,63%,0,1,31,76,44,0,56,89,38,2,44,18,1,0,0,658,43.87,0,0,0%,0,32,4,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,
362,Joseph Hardy ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
363,Nathan Harker ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
364,Joe Hart ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
365,Taylor Harwood-Bellis ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
366,Kortney Hause ,Defender,18,,,21,43%,,2,20,94,51,,109,138,77,9,100,35,,1,0,799,44.39,1,0,0%,1,62,3,0,24,1,1,0,1,0,0,0.06,0,0,20,3,15%,3,,,,,,,,
367,Kaine Hayden ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
368,Tom Heaton ,Goalkeeper,20,4,35,,,,,,,,,,,,,,,1,0,0,527,26.35,,,,,118,0,0,1,,0,,,,,,,,,,,,68,0,6,10,7,7,99,195
369,Michael Hector ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
370,Philip Heise ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
371,Hélder Costa ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
372,Tomer Hemed ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
373,Stephen Henderson ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
374,Jeff Hendrick ,Midfielder,24,,,18,56%,,8,20,15,7,,107,81,108,22,26,17,,0,2,545,22.71,2,30,23%,1,18,8,0,17,4,2,0,2,0,0,0.08,0,0,22,6,27%,2,,,,,,,,
375,Ben Heneghan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
376,Wayne Hennessey ,Goalkeeper,3,0,8,,,,,,,,,,,,,,,0,0,0,97,32.33,,,,,35,0,0,0,,0,,,,,,,,,,,,16,0,2,0,1,1,7,39
377,Dion Henry ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
378,Rushian Marcus Amari Hepburn-Murphy ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
